id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
54005708,(2020 DG4),0.0060891262,0.0136157002,75287.7067149968,69692117.20918313,Earth,False,28.2,False
54016228,(2020 FM1),0.0036690614,0.0082042706,37632.6057874864,16858429.071450207,Earth,False,29.3,False
54128966,(2021 EE),0.018304378,0.0409298336,96110.1246268948,59110689.714073375,Earth,False,25.81,False
2496174,496174 (2011 CQ4),0.5553349116,1.2417666126,39433.6935384476,60960369.95849043,Earth,False,18.4,False
3601574,(2012 FK15),0.0133215567,0.0297879063,49446.6413008828,23633456.40817492,Earth,False,26.5,False
3666471,(2014 FD7),0.1338304618,0.2992540101,30151.4912347472,39685817.7784746,Earth,False,21.49,False
3669221,(2014 HL123),0.0884209093,0.1977151638,21027.4727318053,32311356.27955577,Earth,False,22.39,False
3698489,(2014 HK196),0.0139493823,0.0311917671,27972.5930658337,7476324.99240902,Earth,False,26.4,False
3698498,(2014 HW196),0.0201629919,0.0450858206,38536.7722042943,24255617.508699004,Earth,False,25.6,False
3714003,(2015 FP35),0.0366906138,0.0820427065,44347.477026028,34861921.27457616,Earth,False,24.3,False
3772399,(2017 FB65),0.022108281,0.0494356193,49729.3652090596,13734489.593913548,Earth,False,25.4,False
3827168,(2018 RW),0.0020162992,0.0045085821,29789.7381250817,44178406.97062308,Earth,False,30.6,False
3843793,(2019 RM1),0.0073207399,0.016369672,29352.9573085565,42386530.101511694,Earth,False,27.8,False
3893592,(2019 WG3),0.0291443905,0.0651688382,59361.4276478374,6572846.069736088,Earth,False,24.8,False
54057196,(2020 SR7),0.096506147,0.2157943048,64614.2665453618,14379765.315647716,Earth,False,22.2,False
54075584,(2020 TW8),0.0092162655,0.0206081961,27713.316050684,74454814.95979986,Earth,False,27.3,False
54265881,(2022 FQ2),0.0118728499,0.0265484994,45127.6246218874,15343503.651616838,Earth,False,26.75,False
2035107,35107 (1991 VH),1.1818299089,2.6426520142,27416.2283792527,52682614.46978557,Earth,False,16.76,True
2518810,518810 (2010 CF19),0.1214940408,0.2716689341,25373.8305380808,56737011.75378521,Earth,False,21.7,True
3153530,(2003 HT42),0.0291443905,0.0651688382,27480.0849772879,14447986.985815937,Earth,False,24.8,False
3662961,(2014 DK112),0.0766575574,0.1714115092,67445.3088058036,18492670.64075988,Earth,False,22.7,False
3772993,(2017 FY101),0.0096506147,0.0215794305,24850.9566787996,25801111.12897712,Earth,False,27.2,False
3840741,(2019 FT2),0.0139493823,0.0311917671,122264.4709967926,34202242.4943152,Earth,False,26.4,False
3840868,(2019 GN3),0.0732073989,0.1636967205,35659.7518343922,53905967.19332074,Earth,False,22.8,False
3840881,(2019 GO5),0.058150704,0.130028927,23226.0762652339,71003478.21004142,Earth,False,23.3,False
3989082,(2020 BA5),0.040230458,0.0899580388,14554.2305640781,36525552.15327583,Earth,False,24.1,False
54106533,(2021 BS1),0.5182686946,1.1588840318,73276.4719995498,53646454.622065015,Earth,False,18.55,False
54194343,(2021 RS5),0.0056827032,0.0127069107,43678.4057391388,23946912.669851176,Earth,False,28.35,False
54247854,(2016 FL60),0.0437074004,0.0977327184,51669.4192263526,57081944.00570095,Earth,False,23.92,False
54272762,(2022 GK4),0.0082900085,0.0185370226,52348.1845536425,59295391.90609205,Earth,False,27.53,False
2090075,90075 (2002 VU94),2.2312846442,4.9893041415,90524.5537823363,65689445.976779126,Earth,False,15.38,True
2143649,143649 (2003 QQ47),0.8801465209,1.9680674509,116676.2316265477,19196088.06834252,Earth,False,17.4,True
2436771,436771 (2012 JG11),0.4154846434,0.9290519063,67155.906335909,30265285.372582488,Earth,False,19.03,False
3633054,(2013 FD8),0.0192555078,0.0430566244,41531.4047220919,12607957.98814278,Earth,False,25.7,False
3661510,(2014 CF14),0.6230960191,1.3932850552,75592.7347207421,67430375.76536372,Earth,False,18.15,False
3666433,(2014 FY6),0.0608912622,0.1361570015,44469.3254444471,26305176.200252622,Earth,False,23.2,False
3666632,(2014 FM33),0.0139493823,0.0311917671,22660.3327341694,3616906.825303443,Earth,False,26.4,False
3666680,(2014 FN38),0.0116025908,0.0259441818,26056.0936184045,3438878.717858015,Earth,False,26.8,False
3666684,(2014 FP38),0.0305179233,0.0682401509,39234.6645462918,9712909.774173252,Earth,False,24.7,False
3698505,(2014 HD197),0.0146067964,0.0326617897,22682.568737152,10944973.970632987,Earth,False,26.3,False
3672906,(2014 KT76),0.1467421834,0.3281254972,48338.295394374,28202092.301237494,Earth,False,21.29,True
3750676,(2016 GK135),0.0063760979,0.0142573883,30931.0390409643,31647421.32021502,Earth,False,28.1,False
3763100,(2016 UC107),0.0201629919,0.0450858206,96136.6287481765,67393576.51443775,Earth,False,25.6,False
3767245,(2017 BU31),0.1925550782,0.4305662442,3783.5277816786,51548389.73371091,Earth,False,20.7,False
3799834,(2018 EW1),0.0146067964,0.0326617897,65567.511442246,54274333.92165241,Earth,False,26.3,False
3831074,(2018 SE3),0.0555334912,0.1241766613,71046.0016291829,62204325.51011902,Earth,False,23.4,False
3843923,(2019 SF2),0.058150704,0.130028927,25113.7743215459,73208561.88408381,Earth,False,23.3,False
3884013,(2019 UW8),0.0231502122,0.0517654482,114195.214386135,44558831.04792015,Earth,False,25.3,False
54049796,(2020 OA5),0.0110803882,0.0247765013,40427.7162762863,50303159.90742566,Earth,False,26.9,False
54106083,(2021 BA),0.0167708462,0.0375007522,25602.2349002227,42557161.8957871,Earth,False,26.0,False
54214719,(2021 UW6),0.0917392059,0.2051351006,60564.4963788863,57331342.25000619,Earth,False,22.31,False
54264233,(2022 FY),0.0070885103,0.015850391,43198.0417994497,25655424.39056976,Earth,False,27.87,False
2474706,474706 (2005 GC141),0.3346223745,0.7482383761,51697.6538202821,54864423.93161016,Earth,False,19.5,False
2533372,533372 (2014 GG17),0.2469192656,0.5521282628,68387.0700037432,71466671.78189231,Earth,False,20.16,True
3666678,(2014 FQ37),0.1160259082,0.2594418179,58705.81884549,25445667.981117312,Earth,False,21.8,False
3666784,(2014 FN47),0.204434871,0.4571302686,57960.3380338163,42686126.0756531,Earth,False,20.57,False
3666915,(2014 GG1),0.0146067964,0.0326617897,22871.7311046513,1376432.334361553,Earth,False,26.3,False
3771596,(2017 DX119),0.0052887736,0.0118260573,22022.1365570389,63488006.55172931,Earth,False,28.506,False
3799826,(2018 ER1),0.0201629919,0.0450858206,46234.1948512068,46085536.46226795,Earth,False,25.6,False
3893643,(2019 WL4),0.1272198785,0.2844722965,33924.5870162327,48718249.327812925,Earth,False,21.6,True
54123429,(2021 DO1),0.0230438467,0.0515276076,49121.9713806469,39163785.82349465,Earth,False,25.31,False
54248207,(2022 DV),0.0130784109,0.0292442157,63235.8506830547,69687490.6257772,Earth,False,26.54,False
54262980,(2022 FP),0.0343997255,0.0769201245,85302.1031660694,60385693.002119,Earth,False,24.44,False
3428255,(2008 SD85),0.0699125232,0.1563291544,83591.0307470484,68886728.26348837,Earth,False,22.9,False
3561030,(2011 FT53),0.0231502122,0.0517654482,45141.0183400961,15937346.09974673,Earth,False,25.3,False
3601666,(2012 FM35),0.0092162655,0.0206081961,31814.506537495,28658313.75963852,Earth,False,27.3,False
3666233,(2014 FF),0.0384197891,0.0859092601,31927.3403048217,5950044.765127336,Earth,False,24.2,False
3666625,(2014 FC33),0.058150704,0.130028927,65899.5233881896,32175959.16688297,Earth,False,23.3,False
3758838,(2016 RT),0.0350392641,0.0783501764,88218.4181221606,65087630.44089142,Earth,False,24.4,False
3759289,(2016 RL20),0.0530340723,0.1185877909,79973.7295675014,42985758.44695626,Earth,False,23.5,False
54016204,(2020 FM),0.0421264611,0.0941976306,91962.2702895962,68736429.82666315,Earth,False,24.0,False
54255808,(2022 EA6),0.009830033,0.0219806221,57465.0223499164,56864732.132080674,Earth,False,27.16,False
3408243,(2008 GL2),0.0096506147,0.0215794305,43645.4065180746,43041945.492075525,Earth,False,27.2,False
3423321,(2008 PW4),0.0921626549,0.2060819612,26252.6196889327,57995132.74268389,Earth,False,22.3,False
3652857,(2013 UY),0.185590173,0.4149922428,36627.5454236644,63818491.17991278,Earth,False,20.78,False
3666472,(2014 FF7),0.0305179233,0.0682401509,16909.7253544568,17260052.154272225,Earth,False,24.7,False
3666679,(2014 FT37),0.0080270317,0.0179489885,27021.1761471222,391490.908845637,Earth,False,27.6,False
3666685,(2014 FO38),0.0143401923,0.0320656449,31872.9104872035,1855729.099652423,Earth,False,26.34,False
3671133,(2014 JQ57),0.4411182,0.9863702813,71861.2541571265,61850692.60120472,Earth,False,18.9,False
3715096,(2015 FZ284),0.0506471459,0.1132504611,68594.5938213018,34089912.68504619,Earth,False,23.6,False
3748472,(2016 FU12),0.0110803882,0.0247765013,12073.1993159001,16244659.46896654,Earth,False,26.9,False
3878589,(2019 TF3),0.0066765941,0.0149293183,48591.5583407627,59731408.48169365,Earth,False,28.0,False
54123836,(2021 DX1),0.0560473362,0.1253256538,68202.4468646232,63605445.36761541,Earth,False,23.38,False
3455259,(2009 FW25),0.0555334912,0.1241766613,43458.9264895795,9661360.921254616,Earth,False,23.4,False
3600237,(2012 EA),0.0110803882,0.0247765013,21413.3994156855,5131921.465306481,Earth,False,26.9,False
3667132,(2014 GY44),0.022108281,0.0494356193,44989.9295296925,167683.414734928,Earth,False,25.4,False
3667430,(2014 GS45),0.0350392641,0.0783501764,26272.7627736928,12242649.30955008,Earth,False,24.4,False
54016233,(2020 FP1),0.0542693946,0.1213500554,65305.0614249587,51283741.841572754,Earth,False,23.45,False
54122190,(2021 CG9),0.0614546821,0.1374168468,46603.607411385,46461286.99738772,Earth,False,23.18,False
54132974,(2021 FF3),0.0745684261,0.1667400697,41854.1864333234,59028960.26879117,Earth,False,22.76,False
54265780,(2022 FE2),0.0230438467,0.0515276076,29824.1052542426,18299940.952238075,Earth,False,25.31,False
2275558,275558 (1999 RH33),0.4174024334,0.933340215,20094.8902654433,53008967.84807049,Earth,False,19.02,False
3160748,(2003 SW130),0.0040230458,0.0089958039,43320.0243873128,53767473.55433681,Earth,False,29.1,False
3263448,(2004 XK14),0.0880146521,0.1968067451,58266.434053165,74172289.38916713,Earth,False,22.4,False
3423027,(2008 PG2),0.0732073989,0.1636967205,16150.5911889768,33986939.20528016,Earth,False,22.8,False
3666681,(2014 FK38),0.0242412481,0.0542050786,22992.9475755464,1146959.853149897,Earth,False,25.2,False
3666731,(2014 FB44),0.0211132445,0.0472106499,27328.363496919,3444100.20711356,Earth,False,25.5,False
3666978,(2014 GO17),0.063760979,0.1425738833,52003.5730514525,5821927.608401275,Earth,False,23.1,False
3669252,(2014 HG124),0.0366906138,0.0820427065,25305.2972258271,12310374.898221591,Earth,False,24.3,False
3760087,(2016 TK),0.058150704,0.130028927,27680.1968546553,66768150.27584325,Earth,False,23.3,False
3761737,(2016 UX40),0.0167708462,0.0375007522,25571.5563477452,70257288.11850327,Earth,False,26.0,False
3769400,(2017 CP32),0.0421264611,0.0941976306,40008.4569758416,46630437.51843373,Earth,False,24.0,False
3780633,(2017 PK25),0.0231502122,0.0517654482,67126.1613218334,67275291.52811956,Earth,False,25.3,False
3959222,(2019 YA4),0.0555334912,0.1241766613,36148.38489436,31954618.392050687,Earth,False,23.4,False
54121907,(2021 CZ8),0.0884209093,0.1977151638,38431.9459496354,52566011.801274255,Earth,False,22.39,False
54225725,(2021 XE),0.0046403953,0.0103762393,36583.960672354,39886547.69180784,Earth,False,28.79,False
2243566,243566 (1995 SA),0.900647767,2.0139096308,51185.459636069,28103528.323408227,Earth,False,17.35,True
2466507,466507 (2014 FK33),0.1838886721,0.411187571,57130.6636545624,65332604.97146225,Earth,False,20.8,False
3080638,(2001 QC34),0.2424124811,0.5420507863,17205.1673552589,16184585.063356178,Earth,False,20.2,True
3515692,(2010 GD35),0.0316632126,0.0708010957,39348.6488616852,8012208.34881035,Earth,False,24.62,False
3663745,(2014 EQ12),0.160160338,0.358129403,76531.2859389434,7686472.645170881,Earth,False,21.1,True
3666683,(2014 FL38),0.046190746,0.1032856481,21930.1459738377,12279001.39748285,Earth,False,23.8,False
3666885,(2014 GA),0.0139493823,0.0311917671,19063.6870956,3917763.969328089,Earth,False,26.4,False
3666926,(2014 GH1),0.1010543415,0.2259643771,2345.7160558815,43833721.62999178,Earth,False,22.1,False
3666974,(2014 GS1),0.0121494041,0.0271668934,42451.1716813016,705524.992294771,Earth,False,26.7,False
3666975,(2014 GF17),0.063760979,0.1425738833,30926.7306030107,42608951.21232197,Earth,False,23.1,False
3667091,(2014 GU34),0.0192555078,0.0430566244,23131.1257801135,1918249.535155794,Earth,False,25.7,False
3667129,(2014 GK35),0.0350392641,0.0783501764,73261.9728017647,3127524.650330357,Earth,False,24.4,False
3667135,(2014 GH45),0.0278326768,0.0622357573,47572.0290375019,12087057.292255772,Earth,False,24.9,False
3667431,(2014 GT45),0.0483676488,0.1081533507,33123.3989098697,19518312.90445032,Earth,False,23.7,False
3669883,(2014 HN132),0.0201629919,0.0450858206,27201.3205297278,14540744.801034331,Earth,False,25.6,False
3698554,(2014 HE199),0.0242412481,0.0542050786,43219.5417770746,4575857.969593418,Earth,False,25.2,False
3789121,(2017 VW1),0.204434871,0.4571302686,56968.9083998082,30815707.96645167,Earth,False,20.57,False
54087668,(2020 VG2),0.0038597127,0.0086305799,59162.798437893,33067656.03059087,Earth,False,29.19,False
2612227,612227 (2001 QC34),0.2424124811,0.5420507863,17205.1673670856,16184585.063356178,Earth,False,20.2,True
2162980,162980 (2001 RR17),1.1763998937,2.6305101311,77411.7540450346,33270456.48316342,Earth,False,16.77,False
2277810,277810 (2006 FV35),0.1192765246,0.2667104172,35635.4816609587,52782208.84782382,Earth,False,21.74,False
2410777,410777 (2009 FD),0.1010543415,0.2259643771,46416.0232078902,15099021.432676388,Earth,False,22.1,False
2528857,528857 (2009 CT),0.3108529381,0.6950883007,48063.6549179957,29686034.28181836,Earth,False,19.66,False
3414431,(2008 NX),0.0253837029,0.0567596853,16068.7638689926,52704392.95761975,Earth,False,25.1,False
3555155,(2011 AA23),0.046190746,0.1032856481,14695.1686736732,52695649.60538909,Earth,False,23.8,False
3663954,(2014 EH45),0.0732073989,0.1636967205,43217.6039612838,19104462.664120656,Earth,False,22.8,False
3666916,(2014 GF1),0.0167708462,0.0375007522,27182.4583113402,7973499.346435731,Earth,False,26.0,False
3667093,(2014 GT34),0.1214940408,0.2716689341,61459.8798567265,19650834.925579168,Earth,False,21.7,False
3670098,(2014 HD177),0.0699125232,0.1563291544,42458.8590995965,10533346.455455787,Earth,False,22.9,False
3718321,(2015 HZ116),0.0350392641,0.0783501764,32576.9014737934,44603979.43076977,Earth,False,24.4,False
3760879,(2016 TG55),0.0167708462,0.0375007522,21922.6577629975,62622245.485703096,Earth,False,26.0,False
54053927,(2020 RR3),0.096506147,0.2157943048,30584.0040064635,50308257.649323136,Earth,False,22.2,False
2086878,86878 (2000 HD24),0.7808272775,1.7459828712,73578.9605572922,16218684.626240784,Earth,False,17.66,False
2099942,99942 Apophis (2004 MN4),0.4041615334,0.9037326626,61901.3519305862,55902748.62400601,Earth,False,19.09,True
2320378,320378 (2007 UR3),0.1460679643,0.3266178974,17825.4654618438,73284331.365185,Earth,False,21.3,False
3160742,(2003 SU84),0.1010543415,0.2259643771,33302.0133755024,67677820.03708997,Earth,False,22.1,False
3648631,(2013 SB20),0.0291443905,0.0651688382,31689.1112311441,34332918.62732612,Earth,False,24.8,False
3648864,(2013 TT5),0.0146067964,0.0326617897,14545.7399948611,14346852.826821348,Earth,False,26.3,False
3662957,(2014 DM112),0.1108038821,0.2477650126,31608.0194735144,41958451.83216315,Earth,False,21.9,False
3669061,(2014 HP4),0.0921626549,0.2060819612,39614.0594484139,8400422.435991934,Earth,False,22.3,False
3669251,(2014 HF124),0.1394938229,0.3119176705,70382.005802366,46151449.65778463,Earth,False,21.4,False
3748487,(2016 FV13),0.0183888672,0.0411187571,47196.3672643961,10670811.998037936,Earth,False,25.8,False
3780733,(2017 QQ1),0.0291443905,0.0651688382,28859.412737258,21826083.57833768,Earth,False,24.8,False
3794980,(2017 YU1),0.0152951935,0.0342010925,68311.4387793793,63457162.76208845,Earth,False,26.2,False
3803909,(2018 HN),0.02658,0.0594346868,69507.4352513555,51188124.88194334,Earth,False,25.0,False
3836138,(2018 VZ5),0.0291443905,0.0651688382,68326.130525319,74207444.3650246,Earth,False,24.8,False
3873142,(2019 SU8),0.1108038821,0.2477650126,82163.5047740347,33252384.74631189,Earth,False,21.9,False
54055112,(2020 TH3),0.0152951935,0.0342010925,16279.4830020071,25688595.57899272,Earth,False,26.2,False
54203033,(2021 TL3),0.02658,0.0594346868,48539.9989428469,41714446.576111615,Earth,False,25.0,False
2425250,425250 (2009 WG54),0.1529519353,0.3420109247,19619.8871034089,40333126.63998058,Earth,False,21.2,False
3407941,(2008 FJ7),0.0175612318,0.0392681082,50963.8005847037,31027103.070972104,Earth,False,25.9,False
3664086,(2014 EC49),0.0530340723,0.1185877909,29292.8282635237,13255898.406976534,Earth,False,23.5,False
3667048,(2014 GQ17),0.0101054342,0.0225964377,19342.2039615634,746549.305943593,Earth,False,27.1,False
3667477,(2014 GC49),0.0050647146,0.0113250461,61479.5074773628,113614.032184023,Earth,False,28.6,False
3669247,(2014 HC124),0.0506471459,0.1132504611,50204.2797534668,10573015.11320667,Earth,False,23.6,False
3698483,(2014 HG196),0.0192555078,0.0430566244,41902.4319720142,1150547.673825894,Earth,False,25.7,False
3692563,(2014 TW),0.0163137941,0.0364787526,18204.4660788129,7728620.15458745,Earth,False,26.06,False
3838927,(2019 EU1),0.0201629919,0.0450858206,35660.5352333591,17758812.111082852,Earth,False,25.6,False
3840791,(2019 GM1),0.0094309399,0.0210882227,38570.8522647935,38646925.79599592,Earth,False,27.25,False
54055040,(2020 TJ1),0.0350392641,0.0783501764,70025.4835714789,41889423.88931478,Earth,False,24.4,False
2088710,88710 (2001 SL9),0.8027031673,1.7948988478,52789.4202300844,32654099.60047789,Earth,False,17.6,False
2310560,310560 (2001 QL142),0.7665755735,1.7141150923,74073.7019663356,69281990.72911392,Earth,False,17.7,True
2487583,487583 (2015 FJ36),0.096506147,0.2157943048,29560.3354462056,51260417.02039554,Earth,False,22.2,False
2504800,504800 (2010 CO1),0.1108038821,0.2477650126,47715.5708060573,46550393.51755388,Earth,False,21.9,True
3092158,(1997 GK3),0.0732073989,0.1636967205,37610.0039472858,15155590.595634991,Earth,False,22.8,False
3656788,(2014 BW2),0.2783267681,0.6223575734,41625.2225426828,31972708.394802146,Earth,False,19.9,True
3666927,(2014 GN1),0.0319561887,0.0714562102,74587.4354144966,937250.55206671,Earth,False,24.6,False
3667128,(2014 GM35),0.0116025908,0.0259441818,84542.0680798646,465672.124320833,Earth,False,26.8,False
3670700,(2014 HN190),0.04411182,0.0986370281,24913.2171405809,24395996.97843216,Earth,False,23.9,False
3698530,(2014 HC198),0.0278326768,0.0622357573,39488.8064872345,21724815.289892845,Earth,False,24.9,False
3766433,(2017 AG13),0.0160160338,0.0358129403,57672.4465362488,70597206.0891732,Earth,False,26.1,False
3789432,(2017 WE),0.0121494041,0.0271668934,58860.7317138737,59729206.74512234,Earth,False,26.7,False
54016361,(2020 FV4),0.022108281,0.0494356193,44435.1152638199,14472573.261112353,Earth,False,25.4,False
2137062,137062 (1998 WM),1.2489785407,2.7928009194,55578.4319391786,37654590.091841005,Earth,False,16.64,False
2216523,216523 (2001 HY7),0.2016299194,0.4508582062,84973.526381975,57305650.5362092,Earth,False,20.6,True
3557826,(2011 DP),0.0880146521,0.1968067451,65451.2553944399,48003035.68930676,Earth,False,22.4,False
3666973,(2014 GQ1),0.1214940408,0.2716689341,63550.3430555863,19480808.91291855,Earth,False,21.7,False
3667138,(2014 GK45),0.0160160338,0.0358129403,16916.6533072406,8950178.91542537,Earth,False,26.1,False
3667476,(2014 GB49),0.0183888672,0.0411187571,46978.0927193423,1513918.282093169,Earth,False,25.8,False
3670037,(2014 HA165),0.063760979,0.1425738833,29715.6061220091,16596457.889120605,Earth,False,23.1,False
3698527,(2014 HE198),0.0689532874,0.154184238,36646.5930610622,34037483.43370281,Earth,False,22.93,False
3698549,(2014 HN198),0.0319561887,0.0714562102,43615.3812155248,6489483.015713476,Earth,False,24.6,False
3750674,(2016 GH135),0.1010543415,0.2259643771,58417.0479231451,49250335.93515302,Earth,False,22.1,False
3791298,(2017 XT2),0.0231502122,0.0517654482,26468.2534832278,68220355.8910919,Earth,False,25.3,False
54133142,(2021 FL3),0.0527904029,0.1180429295,56995.3343789348,29006800.7561412,Earth,False,23.51,False
54134665,(2021 GN1),0.0138214936,0.0309057992,58257.0084836362,19496342.796704464,Earth,False,26.42,False
2252793,252793 (2002 FW5),0.3635423218,0.8129053443,85324.891902489,41465748.5395967,Earth,False,19.32,False
2414286,414286 (2008 OC6),0.5111577815,1.1429835468,51617.3968906729,29156988.13150772,Earth,False,18.58,True
3428343,(2008 SX148),0.0483676488,0.1081533507,33084.4740142749,33104054.70330036,Earth,False,23.7,False
3457842,(2009 HC21),0.096506147,0.2157943048,37005.7735888002,55931977.84871532,Earth,False,22.2,False
3553229,(2010 XA24),0.02658,0.0594346868,85208.081093942,62271270.21286892,Earth,False,25.0,False
3663541,(2014 EF4),0.0305179233,0.0682401509,19416.9646024607,12328895.518441845,Earth,False,24.7,False
3698543,(2014 HS198),0.0211132445,0.0472106499,17031.9212691737,20358337.586755555,Earth,False,25.5,False
3691158,(2014 SV261),0.0530340723,0.1185877909,57039.838183318,46820652.96043381,Earth,False,23.5,False
3736393,(2015 XA169),0.0088014652,0.0196806745,20204.8675119364,72656097.36904782,Earth,False,27.4,False
3869341,(2019 SP6),0.0900647767,0.2013909631,62404.671689937,72341150.87322977,Earth,False,22.35,False
54136204,(2021 GR6),0.1579628558,0.3532156834,96711.9767746348,38585079.40361541,Earth,False,21.13,False
54136759,(2021 GV7),0.0900647767,0.2013909631,94291.6838640102,44370302.83053708,Earth,False,22.35,False
2152895,152895 (2000 CQ101),0.6405528629,1.4323197447,33956.7913366278,58408319.57629925,Earth,False,18.09,False
2222869,222869 (2002 FB6),0.7525839925,1.682828966,84193.5100029318,41596003.95851782,Earth,False,17.74,False
2528804,528804 (2009 BJ58),0.4212646106,0.9419763057,80461.9314504601,71414866.71270172,Earth,False,19.0,True
3275978,(2005 GR33),0.096506147,0.2157943048,86092.0035215306,52569074.65310486,Earth,False,22.2,False
3515691,(2010 GC35),0.031228777,0.0698296682,16795.7033684163,11736418.06111698,Earth,False,24.65,False
3837859,(2019 AN11),0.0231502122,0.0517654482,22046.6043162918,41392575.70352402,Earth,False,25.3,False
54271304,(2022 GP3),0.0128989683,0.02884297,36042.4765961528,19577909.16534859,Earth,False,26.57,False
3651199,(2013 TW135),0.2210828104,0.4943561926,83692.5811054398,73222913.60062161,Earth,False,20.4,False
3662586,(2014 DV22),0.2016299194,0.4508582062,17772.4542578597,34552850.47445895,Earth,False,20.6,False
3667090,(2014 GD34),0.0201629919,0.0450858206,16121.5505425695,9573921.265435357,Earth,False,25.6,False
3667122,(2014 GD35),0.1108038821,0.2477650126,79336.8244075262,43503636.38324184,Earth,False,21.9,False
3667137,(2014 GG45),0.0291443905,0.0651688382,75361.6078628684,1921991.262120447,Earth,False,24.8,False
3668968,(2014 HN2),0.0143401923,0.0320656449,7891.1161285748,3234247.052718581,Earth,False,26.34,False
3841531,(2019 HN),0.2210828104,0.4943561926,108879.0381174042,29487128.56491189,Earth,False,20.4,True
54075322,(2020 UV1),0.2658,0.5943468684,65720.5801565504,30008129.20713585,Earth,False,20.0,False
54110055,(2021 CT),0.0108781483,0.0243242791,35818.405489502,37554998.047529526,Earth,False,26.94,False
2138258,138258 (2000 GD2),0.4023045798,0.8995803882,77420.3868349538,67139680.96920584,Earth,False,19.1,False
2330659,330659 (2008 GG2),0.0712122941,0.1592355304,25760.0363199447,21692765.06822937,Earth,False,22.86,False
2514596,514596 (2003 FG),0.3094246986,0.69189466,56627.2340698151,65395775.11051504,Earth,False,19.67,True
3328632,(2006 FK),0.1460679643,0.3266178974,37137.3524217068,35640648.58868378,Earth,False,21.3,False
3338034,(2006 QE),0.3195618867,0.7145621017,92575.8942636341,57841809.7660426,Earth,False,19.6,False
3634905,(2013 HO),0.0175612318,0.0392681082,30510.6336761137,32911636.881458137,Earth,False,25.9,False
3667432,(2014 GQ45),0.0211132445,0.0472106499,27512.4146990704,3152588.920740998,Earth,False,25.5,False
3669248,(2014 HE124),0.1058168859,0.2366137501,117581.6591325342,12956018.271681072,Earth,False,22.0,True
3670102,(2014 HV177),0.1677084622,0.3750075218,49425.7199540072,24700591.615801737,Earth,False,21.0,True
3698562,(2014 HJ199),0.0160160338,0.0358129403,46421.7970859507,10941019.949331015,Earth,False,26.1,False
3744320,(2016 CZ247),0.0110803882,0.0247765013,35683.0740113995,64564805.60224069,Earth,False,26.9,False
3766160,(2016 YW7),0.2111324448,0.4721064988,65601.4699586113,19543902.38306296,Earth,False,20.5,True
3991612,(2020 DJ),0.0152951935,0.0342010925,59016.9449930555,67819776.4179708,Earth,False,26.2,False
2613398,613398 (2006 FK),0.1487835705,0.3326901775,37137.3537735295,35640644.83377724,Earth,False,21.26,False
2392211,392211 (2009 TG10),0.8027031673,1.7948988478,84676.5886634701,38973109.11142222,Earth,False,17.6,False
3664084,(2014 EZ48),0.4330668855,0.9683669947,51737.217383588,48107827.08238903,Earth,False,18.94,False
3670038,(2014 HX176),0.0334622374,0.0748238376,24605.1041801885,6050759.01786062,Earth,False,24.5,False
3698499,(2014 HZ196),0.0253837029,0.0567596853,10623.620852541,43235191.68220329,Earth,False,25.1,False
3698533,(2014 HH198),0.0053034072,0.0118587791,27549.028531962,3107529.354146796,Earth,False,28.5,False
3739315,(2016 AY9),0.1838886721,0.411187571,18201.2234174147,46965018.7197295,Earth,False,20.8,False
3751531,(2016 GG216),0.063760979,0.1425738833,55199.0537116747,24251493.49933736,Earth,False,23.1,False
3752457,(2016 HP6),0.022108281,0.0494356193,29893.4360174202,14898559.13497279,Earth,False,25.4,False
3831736,(2018 TD5),0.0350392641,0.0783501764,94155.3229808441,54650582.782236926,Earth,False,24.4,False
2376879,376879 (2001 WW1),0.1043650238,0.2333672878,42137.5856565326,59048471.52610656,Earth,False,22.03,False
3261401,(2004 VZ),0.0319561887,0.0714562102,41245.0002814291,41695611.08229459,Earth,False,24.6,False
3483887,(2009 YS),0.0231502122,0.0517654482,22788.6159270725,55751039.31470904,Earth,False,25.3,False
3515471,(2010 GE30),0.0483676488,0.1081533507,19467.5908272929,36231437.92380442,Earth,False,23.7,False
3561772,(2011 GW9),0.0063760979,0.0142573883,32485.9807461636,12571675.777375087,Earth,False,28.1,False
3648632,(2013 SD20),0.04411182,0.0986370281,36387.0949162129,69211539.8262859,Earth,False,23.9,False
3666977,(2014 GH17),0.1108038821,0.2477650126,77995.9707415301,41342108.80224038,Earth,False,21.9,False
3667485,(2014 GL49),0.1873074177,0.4188321187,39655.6611993601,25639769.197871063,Earth,False,20.76,False
3669060,(2014 HN4),0.0175612318,0.0392681082,33852.7326025171,11351498.881981932,Earth,False,25.9,False
3670148,(2014 HE184),0.04411182,0.0986370281,28642.4603617758,47768530.690868944,Earth,False,23.9,False
3698538,(2014 HL198),0.0092162655,0.0206081961,17472.708730783,5580351.612321529,Earth,False,27.3,False
3698567,(2014 JT79),0.0231502122,0.0517654482,47339.9300762086,5149330.588312417,Earth,False,25.3,False
3704767,(2015 BE92),0.0063760979,0.0142573883,23741.0623492032,31665047.68924777,Earth,False,28.1,False
3720880,(2015 JF11),0.1394938229,0.3119176705,11553.1783742475,13001043.056770498,Earth,False,21.4,False
